"","date","totalcatch_kg","length_cm","n","samplewt_g","month","year","source","fishingseason","species","division","Source_nameAn"
"11763","2021-01-12",0,22,59,5125,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11764","2021-01-12",0,23.5,86,5125,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11765","2021-01-18",0,17,39,5456,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11766","2021-01-18",0,17.5,168,5456,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11767","2021-01-18",0,18,224,5456,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11768","2021-01-18",0,18.5,1445,5456,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11769","2021-01-18",0,19,509,5456,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11770","2021-01-18",0,19.5,1302,5456,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11771","2021-01-18",0,20,523,5456,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11772","2021-01-18",0,20.5,509,5456,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11773","2021-01-18",0,21,215,5456,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11774","2021-01-18",0,21.5,376,5456,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11775","2021-01-18",0,22,146,5456,1,2021,"processor","2020-2021","PIL",27.7,"Processor 1"
"11776","2020-07-13",0,16.5,40,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11777","2020-07-13",0,17,116,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11778","2020-07-13",0,17.5,45,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11779","2020-07-13",0,18.5,193,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11780","2020-07-13",0,19,270,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11781","2020-07-13",0,19.5,356,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11782","2020-07-13",0,20,613,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11783","2020-07-13",0,20.5,1223,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11784","2020-07-13",0,21,1316,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11785","2020-07-13",0,21.5,904,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11786","2020-07-13",0,22,1140,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11787","2020-07-13",0,22.5,1631,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11788","2020-07-13",0,23,521,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11789","2020-07-13",0,23.5,210,8578,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11790","2020-07-20",0,18.5,71,9147,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11791","2020-07-20",0,19.5,295,9147,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11792","2020-07-20",0,20,822,9147,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11793","2020-07-20",0,20.5,1010,9147,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11794","2020-07-20",0,21,776,9147,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11795","2020-07-20",0,21.5,1895,9147,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11796","2020-07-20",0,22,2387,9147,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11797","2020-07-20",0,22.5,839,9147,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11798","2020-07-20",0,23,425,9147,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11799","2020-07-20",0,23.5,509,9147,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11800","2020-07-20",0,24,118,9147,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11801","2020-07-27",0,16,147,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11802","2020-07-27",0,16.5,103,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11803","2020-07-27",0,17,323,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11804","2020-07-27",0,17.5,184,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11805","2020-07-27",0,18,477,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11806","2020-07-27",0,18.5,572,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11807","2020-07-27",0,19,783,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11808","2020-07-27",0,19.5,1088,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11809","2020-07-27",0,20,1272,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11810","2020-07-27",0,20.5,341,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11811","2020-07-27",0,21,691,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11812","2020-07-27",0,21.5,557,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11813","2020-07-27",0,22,280,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11814","2020-07-27",0,23,208,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11815","2020-07-27",0,23.5,223,7249,7,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11816","2020-08-03",0,16,34,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11817","2020-08-03",0,17,33,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11818","2020-08-03",0,17.5,73,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11819","2020-08-03",0,18,89,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11820","2020-08-03",0,18.5,341,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11821","2020-08-03",0,19,357,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11822","2020-08-03",0,19.5,448,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11823","2020-08-03",0,20,610,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11824","2020-08-03",0,20.5,1330,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11825","2020-08-03",0,21,468,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11826","2020-08-03",0,21.5,1701,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11827","2020-08-03",0,22,599,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11828","2020-08-03",0,22.5,862,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11829","2020-08-03",0,23,483,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11830","2020-08-03",0,23.5,111,7539,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11831","2020-08-16",0,16,114,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11832","2020-08-16",0,16.5,140,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11833","2020-08-16",0,17,126,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11834","2020-08-16",0,17.5,414,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11835","2020-08-16",0,18,341,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11836","2020-08-16",0,18.5,576,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11837","2020-08-16",0,19,581,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11838","2020-08-16",0,19.5,954,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11839","2020-08-16",0,20,702,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11840","2020-08-16",0,20.5,504,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11841","2020-08-16",0,21,762,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11842","2020-08-16",0,21.5,746,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11843","2020-08-16",0,22,277,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11844","2020-08-16",0,23,95,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11845","2020-08-16",0,24,114,6446,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11846","2020-08-19",0,16.5,74,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11847","2020-08-19",0,17,121,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11848","2020-08-19",0,17.5,250,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11849","2020-08-19",0,18,324,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11850","2020-08-19",0,18.5,447,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11851","2020-08-19",0,19,424,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11852","2020-08-19",0,19.5,496,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11853","2020-08-19",0,20,609,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11854","2020-08-19",0,20.5,1178,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11855","2020-08-19",0,21,982,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11856","2020-08-19",0,21.5,909,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11857","2020-08-19",0,22,251,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11858","2020-08-19",0,22.5,437,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11859","2020-08-19",0,23,84,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11860","2020-08-19",0,23.5,89,6675,8,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11861","2020-09-08",0,16.5,41,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11862","2020-09-08",0,17,89,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11863","2020-09-08",0,17.5,292,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11864","2020-09-08",0,18,240,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11865","2020-09-08",0,18.5,500,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11866","2020-09-08",0,19,251,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11867","2020-09-08",0,19.5,573,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11868","2020-09-08",0,20,460,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11869","2020-09-08",0,20.5,603,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11870","2020-09-08",0,21,929,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11871","2020-09-08",0,21.5,1054,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11872","2020-09-08",0,22,722,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11873","2020-09-08",0,22.5,589,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11874","2020-09-08",0,23,398,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11875","2020-09-08",0,23.5,624,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11876","2020-09-08",0,24,222,7587,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11877","2020-09-15",0,17,82,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11878","2020-09-15",0,17.5,97,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11879","2020-09-15",0,18,154,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11880","2020-09-15",0,18.5,259,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11881","2020-09-15",0,19,233,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11882","2020-09-15",0,19.5,402,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11883","2020-09-15",0,20,563,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11884","2020-09-15",0,20.5,529,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11885","2020-09-15",0,21,1457,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11886","2020-09-15",0,21.5,1097,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11887","2020-09-15",0,22,919,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11888","2020-09-15",0,22.5,1136,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11889","2020-09-15",0,23,720,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11890","2020-09-15",0,23.5,313,7961,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11891","2020-09-22",0,17.5,51,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11892","2020-09-22",0,18,51,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11893","2020-09-22",0,18.5,180,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11894","2020-09-22",0,19,174,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11895","2020-09-22",0,19.5,73,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11896","2020-09-22",0,20,838,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11897","2020-09-22",0,20.5,1002,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11898","2020-09-22",0,21,1292,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11899","2020-09-22",0,21.5,1285,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11900","2020-09-22",0,22,2100,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11901","2020-09-22",0,22.5,506,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11902","2020-09-22",0,23,749,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11903","2020-09-22",0,23.5,567,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11904","2020-09-22",0,24,118,8986,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11905","2020-09-30",0,14,51,5729,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11906","2020-09-30",0,15,1115,5729,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11907","2020-09-30",0,15.5,1671,5729,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11908","2020-09-30",0,16,888,5729,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11909","2020-09-30",0,16.5,533,5729,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11910","2020-09-30",0,17,211,5729,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11911","2020-09-30",0,17.5,149,5729,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11912","2020-09-30",0,18,223,5729,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11913","2020-09-30",0,18.5,712,5729,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11914","2020-09-30",0,19,176,5729,9,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11915","2020-10-07",0,17,54,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11916","2020-10-07",0,17.5,240,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11917","2020-10-07",0,18,351,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11918","2020-10-07",0,18.5,760,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11919","2020-10-07",0,19,913,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11920","2020-10-07",0,19.5,926,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11921","2020-10-07",0,20,700,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11922","2020-10-07",0,20.5,605,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11923","2020-10-07",0,21,686,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11924","2020-10-07",0,21.5,490,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11925","2020-10-07",0,22,431,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11926","2020-10-07",0,22.5,194,6350,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11927","2020-10-15",0,16,45,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11928","2020-10-15",0,16.5,38,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11929","2020-10-15",0,17,135,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11930","2020-10-15",0,17.5,270,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11931","2020-10-15",0,18,678,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11932","2020-10-15",0,18.5,1505,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11933","2020-10-15",0,19,808,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11934","2020-10-15",0,19.5,648,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11935","2020-10-15",0,20,328,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11936","2020-10-15",0,20.5,347,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11937","2020-10-15",0,21,263,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11938","2020-10-15",0,21.5,92,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11939","2020-10-15",0,22,175,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11940","2020-10-15",0,22.5,87,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11941","2020-10-15",0,23,192,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11942","2020-10-15",0,23.5,111,5722,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11943","2020-10-22",0,17,242,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11944","2020-10-22",0,17.5,152,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11945","2020-10-22",0,18,441,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11946","2020-10-22",0,18.5,923,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11947","2020-10-22",0,19,596,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11948","2020-10-22",0,19.5,1188,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11949","2020-10-22",0,20,634,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11950","2020-10-22",0,20.5,741,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11951","2020-10-22",0,21,279,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11952","2020-10-22",0,21.5,141,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11953","2020-10-22",0,22,163,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11954","2020-10-22",0,22.5,178,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11955","2020-10-22",0,23,192,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11956","2020-10-22",0,23.5,97,5967,10,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11957","2020-11-03",0,17,39,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11958","2020-11-03",0,17.5,140,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11959","2020-11-03",0,18,206,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11960","2020-11-03",0,18.5,890,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11961","2020-11-03",0,19,617,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11962","2020-11-03",0,19.5,1448,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11963","2020-11-03",0,20,374,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11964","2020-11-03",0,20.5,1099,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11965","2020-11-03",0,21,430,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11966","2020-11-03",0,21.5,507,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11967","2020-11-03",0,22,75,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11968","2020-11-03",0,22.5,157,5982,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11969","2020-11-12",0,15,46,6844,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11970","2020-11-12",0,15.5,49,6844,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11971","2020-11-12",0,16,442,6844,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11972","2020-11-12",0,16.5,399,6844,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11973","2020-11-12",0,17,1381,6844,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11974","2020-11-12",0,17.5,1595,6844,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11975","2020-11-12",0,18,1352,6844,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11976","2020-11-12",0,18.5,618,6844,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11977","2020-11-12",0,19,626,6844,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11978","2020-11-12",0,19.5,161,6844,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11979","2020-11-12",0,20,175,6844,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11980","2020-11-19",0,16,67,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11981","2020-11-19",0,16.5,30,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11982","2020-11-19",0,17,36,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11983","2020-11-19",0,17.5,288,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11984","2020-11-19",0,18,408,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11985","2020-11-19",0,18.5,1099,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11986","2020-11-19",0,19,758,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11987","2020-11-19",0,19.5,851,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11988","2020-11-19",0,20,331,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11989","2020-11-19",0,20.5,256,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11990","2020-11-19",0,21,693,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11991","2020-11-19",0,21.5,226,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11992","2020-11-19",0,22,83,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11993","2020-11-19",0,22.5,161,5287,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11994","2020-11-25",0,13.5,21,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11995","2020-11-25",0,15.5,58,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11996","2020-11-25",0,16.5,147,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11997","2020-11-25",0,17,180,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11998","2020-11-25",0,17.5,475,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"11999","2020-11-25",0,18,554,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12000","2020-11-25",0,18.5,1191,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12001","2020-11-25",0,19,988,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12002","2020-11-25",0,19.5,550,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12003","2020-11-25",0,20,56,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12004","2020-11-25",0,20.5,236,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12005","2020-11-25",0,21.5,68,4524,11,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12006","2020-12-02",0,14.5,50,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12007","2020-12-02",0,15.5,29,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12008","2020-12-02",0,16.5,70,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12009","2020-12-02",0,17,194,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12010","2020-12-02",0,17.5,382,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12011","2020-12-02",0,18,468,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12012","2020-12-02",0,18.5,841,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12013","2020-12-02",0,19,386,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12014","2020-12-02",0,19.5,874,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12015","2020-12-02",0,20,460,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12016","2020-12-02",0,20.5,650,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12017","2020-12-02",0,21,510,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12018","2020-12-02",0,21.5,300,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12019","2020-12-02",0,22,85,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12020","2020-12-02",0,23,96,5395,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12021","2020-12-09",0,13.5,23,4785,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12022","2020-12-09",0,14,20,4785,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12023","2020-12-09",0,14.5,101,4785,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12024","2020-12-09",0,15,25,4785,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12025","2020-12-09",0,15.5,149,4785,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12026","2020-12-09",0,16.5,185,4785,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12027","2020-12-09",0,17,175,4785,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12028","2020-12-09",0,17.5,331,4785,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
"12029","2020-12-09",0,18,470,4785,12,2020,"processor","2020-2021","PIL",27.7,"Processor 1"
