"","lengthvessel_m","gear_type","date","totalcatch_kg","length_cm","lat","lon","icesrect","month","year","fishingseason","source","species","weight_g","samplewt_g","n","Source_nameAn"
"603",NA,NA,"2021-08-18",3300,18,NA,NA,NA,8,2021,NA,"processor","PIL",79,3522,1,"Processor 2"
"604",NA,NA,"2021-08-18",3300,18,NA,NA,NA,8,2021,NA,"processor","PIL",81,3522,2,"Processor 2"
"605",NA,NA,"2021-08-18",3300,18,NA,NA,NA,8,2021,NA,"processor","PIL",84,3522,1,"Processor 2"
"606",NA,NA,"2021-08-18",3300,18,NA,NA,NA,8,2021,NA,"processor","PIL",87,3522,1,"Processor 2"
"607",NA,NA,"2021-08-18",3300,18.5,NA,NA,NA,8,2021,NA,"processor","PIL",76,3522,1,"Processor 2"
"608",NA,NA,"2021-08-18",3300,18.5,NA,NA,NA,8,2021,NA,"processor","PIL",78,3522,1,"Processor 2"
"609",NA,NA,"2021-08-18",3300,18.5,NA,NA,NA,8,2021,NA,"processor","PIL",90,3522,1,"Processor 2"
"610",NA,NA,"2021-08-18",3300,19,NA,NA,NA,8,2021,NA,"processor","PIL",98,3522,1,"Processor 2"
"611",NA,NA,"2021-08-18",3300,19,NA,NA,NA,8,2021,NA,"processor","PIL",120,3522,1,"Processor 2"
"612",NA,NA,"2021-08-19",3000,13.5,NA,NA,NA,8,2021,NA,"processor","PIL",33,2730,1,"Processor 2"
"613",NA,NA,"2021-08-19",3000,14,NA,NA,NA,8,2021,NA,"processor","PIL",33,2730,2,"Processor 2"
"614",NA,NA,"2021-08-19",3000,14,NA,NA,NA,8,2021,NA,"processor","PIL",41,2730,1,"Processor 2"
"615",NA,NA,"2021-08-19",3000,14.5,NA,NA,NA,8,2021,NA,"processor","PIL",38,2730,1,"Processor 2"
"616",NA,NA,"2021-08-19",3000,14.5,NA,NA,NA,8,2021,NA,"processor","PIL",47,2730,1,"Processor 2"
"617",NA,NA,"2021-08-19",3000,15,NA,NA,NA,8,2021,NA,"processor","PIL",41,2730,1,"Processor 2"
"618",NA,NA,"2021-08-19",3000,15,NA,NA,NA,8,2021,NA,"processor","PIL",45,2730,1,"Processor 2"
"619",NA,NA,"2021-08-19",3000,15,NA,NA,NA,8,2021,NA,"processor","PIL",50,2730,1,"Processor 2"
"620",NA,NA,"2021-08-19",3000,15.5,NA,NA,NA,8,2021,NA,"processor","PIL",37,2730,1,"Processor 2"
"621",NA,NA,"2021-08-19",3000,15.5,NA,NA,NA,8,2021,NA,"processor","PIL",43,2730,1,"Processor 2"
"622",NA,NA,"2021-08-19",3000,15.5,NA,NA,NA,8,2021,NA,"processor","PIL",44,2730,1,"Processor 2"
"623",NA,NA,"2021-08-19",3000,15.5,NA,NA,NA,8,2021,NA,"processor","PIL",46,2730,3,"Processor 2"
"624",NA,NA,"2021-08-19",3000,16,NA,NA,NA,8,2021,NA,"processor","PIL",41,2730,2,"Processor 2"
"625",NA,NA,"2021-08-19",3000,16,NA,NA,NA,8,2021,NA,"processor","PIL",46,2730,1,"Processor 2"
"626",NA,NA,"2021-08-19",3000,16,NA,NA,NA,8,2021,NA,"processor","PIL",48,2730,1,"Processor 2"
"627",NA,NA,"2021-08-19",3000,16,NA,NA,NA,8,2021,NA,"processor","PIL",49,2730,2,"Processor 2"
"628",NA,NA,"2021-08-19",3000,16,NA,NA,NA,8,2021,NA,"processor","PIL",50,2730,1,"Processor 2"
"629",NA,NA,"2021-08-19",3000,16,NA,NA,NA,8,2021,NA,"processor","PIL",54,2730,1,"Processor 2"
"630",NA,NA,"2021-08-19",3000,16,NA,NA,NA,8,2021,NA,"processor","PIL",58,2730,1,"Processor 2"
"631",NA,NA,"2021-08-19",3000,16,NA,NA,NA,8,2021,NA,"processor","PIL",60,2730,1,"Processor 2"
"632",NA,NA,"2021-08-19",3000,16,NA,NA,NA,8,2021,NA,"processor","PIL",64,2730,1,"Processor 2"
"633",NA,NA,"2021-08-19",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",49,2730,1,"Processor 2"
"634",NA,NA,"2021-08-19",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",50,2730,1,"Processor 2"
"635",NA,NA,"2021-08-19",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",52,2730,1,"Processor 2"
"636",NA,NA,"2021-08-19",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",53,2730,1,"Processor 2"
"637",NA,NA,"2021-08-19",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",55,2730,1,"Processor 2"
"638",NA,NA,"2021-08-19",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",58,2730,1,"Processor 2"
"639",NA,NA,"2021-08-19",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",57,2730,1,"Processor 2"
"640",NA,NA,"2021-08-19",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",58,2730,1,"Processor 2"
"641",NA,NA,"2021-08-19",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",59,2730,1,"Processor 2"
"642",NA,NA,"2021-08-19",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",60,2730,1,"Processor 2"
"643",NA,NA,"2021-08-19",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",63,2730,1,"Processor 2"
"644",NA,NA,"2021-08-19",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",64,2730,1,"Processor 2"
"645",NA,NA,"2021-08-19",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",69,2730,1,"Processor 2"
"646",NA,NA,"2021-08-19",3000,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",58,2730,1,"Processor 2"
"647",NA,NA,"2021-08-19",3000,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",66,2730,1,"Processor 2"
"648",NA,NA,"2021-08-19",3000,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",73,2730,1,"Processor 2"
"649",NA,NA,"2021-08-19",3000,18,NA,NA,NA,8,2021,NA,"processor","PIL",65,2730,1,"Processor 2"
"650",NA,NA,"2021-08-19",3000,18,NA,NA,NA,8,2021,NA,"processor","PIL",66,2730,1,"Processor 2"
"651",NA,NA,"2021-08-19",3000,18,NA,NA,NA,8,2021,NA,"processor","PIL",75,2730,1,"Processor 2"
"652",NA,NA,"2021-08-19",3000,18.5,NA,NA,NA,8,2021,NA,"processor","PIL",62,2730,1,"Processor 2"
"653",NA,NA,"2021-08-19",3000,19,NA,NA,NA,8,2021,NA,"processor","PIL",84,2730,1,"Processor 2"
"654",NA,NA,"2021-08-19",3000,19,NA,NA,NA,8,2021,NA,"processor","PIL",88,2730,1,"Processor 2"
"655",NA,NA,"2021-08-19",3000,19.5,NA,NA,NA,8,2021,NA,"processor","PIL",71,2730,1,"Processor 2"
"656",NA,NA,"2021-08-19",3000,20.5,NA,NA,NA,8,2021,NA,"processor","PIL",92,2730,1,"Processor 2"
"657",NA,NA,"2021-08-25",3000,13,NA,NA,NA,8,2021,NA,"processor","PIL",33,3583,1,"Processor 2"
"658",NA,NA,"2021-08-25",3000,13,NA,NA,NA,8,2021,NA,"processor","PIL",35,3583,1,"Processor 2"
"659",NA,NA,"2021-08-25",3000,13,NA,NA,NA,8,2021,NA,"processor","PIL",36,3583,1,"Processor 2"
"660",NA,NA,"2021-08-25",3000,13.5,NA,NA,NA,8,2021,NA,"processor","PIL",37,3583,1,"Processor 2"
"661",NA,NA,"2021-08-25",3000,14,NA,NA,NA,8,2021,NA,"processor","PIL",37,3583,1,"Processor 2"
"662",NA,NA,"2021-08-25",3000,15,NA,NA,NA,8,2021,NA,"processor","PIL",44,3583,1,"Processor 2"
"663",NA,NA,"2021-08-25",3000,15,NA,NA,NA,8,2021,NA,"processor","PIL",48,3583,1,"Processor 2"
"664",NA,NA,"2021-08-25",3000,15.5,NA,NA,NA,8,2021,NA,"processor","PIL",53,3583,1,"Processor 2"
"665",NA,NA,"2021-08-25",3000,16,NA,NA,NA,8,2021,NA,"processor","PIL",62,3583,1,"Processor 2"
"666",NA,NA,"2021-08-25",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",59,3583,1,"Processor 2"
"667",NA,NA,"2021-08-25",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",63,3583,1,"Processor 2"
"668",NA,NA,"2021-08-25",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",64,3583,1,"Processor 2"
"669",NA,NA,"2021-08-25",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",65,3583,1,"Processor 2"
"670",NA,NA,"2021-08-25",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",66,3583,1,"Processor 2"
"671",NA,NA,"2021-08-25",3000,16.5,NA,NA,NA,8,2021,NA,"processor","PIL",67,3583,1,"Processor 2"
"672",NA,NA,"2021-08-25",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",37,3583,1,"Processor 2"
"673",NA,NA,"2021-08-25",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",70,3583,2,"Processor 2"
"674",NA,NA,"2021-08-25",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",72,3583,1,"Processor 2"
"675",NA,NA,"2021-08-25",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",73,3583,1,"Processor 2"
"676",NA,NA,"2021-08-25",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",74,3583,1,"Processor 2"
"677",NA,NA,"2021-08-25",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",78,3583,2,"Processor 2"
"678",NA,NA,"2021-08-25",3000,17,NA,NA,NA,8,2021,NA,"processor","PIL",83,3583,1,"Processor 2"
"679",NA,NA,"2021-08-25",3000,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",32,3583,1,"Processor 2"
"680",NA,NA,"2021-08-25",3000,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",67,3583,1,"Processor 2"
"681",NA,NA,"2021-08-25",3000,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",70,3583,1,"Processor 2"
"682",NA,NA,"2021-08-25",3000,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",79,3583,3,"Processor 2"
"683",NA,NA,"2021-08-25",3000,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",82,3583,1,"Processor 2"
"684",NA,NA,"2021-08-25",3000,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",86,3583,1,"Processor 2"
"685",NA,NA,"2021-08-25",3000,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",101,3583,1,"Processor 2"
"686",NA,NA,"2021-08-25",3000,18,NA,NA,NA,8,2021,NA,"processor","PIL",37,3583,1,"Processor 2"
"687",NA,NA,"2021-08-25",3000,18,NA,NA,NA,8,2021,NA,"processor","PIL",78,3583,1,"Processor 2"
"688",NA,NA,"2021-08-25",3000,18,NA,NA,NA,8,2021,NA,"processor","PIL",87,3583,2,"Processor 2"
"689",NA,NA,"2021-08-25",3000,18,NA,NA,NA,8,2021,NA,"processor","PIL",96,3583,1,"Processor 2"
"690",NA,NA,"2021-08-25",3000,18,NA,NA,NA,8,2021,NA,"processor","PIL",105,3583,1,"Processor 2"
"691",NA,NA,"2021-08-25",3000,18.5,NA,NA,NA,8,2021,NA,"processor","PIL",79,3583,1,"Processor 2"
"692",NA,NA,"2021-08-25",3000,18.5,NA,NA,NA,8,2021,NA,"processor","PIL",87,3583,1,"Processor 2"
"693",NA,NA,"2021-08-25",3000,18.5,NA,NA,NA,8,2021,NA,"processor","PIL",88,3583,1,"Processor 2"
"694",NA,NA,"2021-08-25",3000,18.5,NA,NA,NA,8,2021,NA,"processor","PIL",89,3583,1,"Processor 2"
"695",NA,NA,"2021-08-25",3000,18.5,NA,NA,NA,8,2021,NA,"processor","PIL",90,3583,1,"Processor 2"
"696",NA,NA,"2021-08-25",3000,18.5,NA,NA,NA,8,2021,NA,"processor","PIL",94,3583,1,"Processor 2"
"697",NA,NA,"2021-08-25",3000,18.5,NA,NA,NA,8,2021,NA,"processor","PIL",99,3583,1,"Processor 2"
"698",NA,NA,"2021-08-25",3000,19,NA,NA,NA,8,2021,NA,"processor","PIL",90,3583,1,"Processor 2"
"699",NA,NA,"2021-08-25",3000,19,NA,NA,NA,8,2021,NA,"processor","PIL",97,3583,2,"Processor 2"
"700",NA,NA,"2021-08-25",3000,19.5,NA,NA,NA,8,2021,NA,"processor","PIL",104,3583,1,"Processor 2"
"701",NA,NA,"2021-08-26",13800,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",49,4324,1,"Processor 2"
"702",NA,NA,"2021-08-26",13800,18,NA,NA,NA,8,2021,NA,"processor","PIL",57,4324,1,"Processor 2"
"703",NA,NA,"2021-08-26",13800,19,NA,NA,NA,8,2021,NA,"processor","PIL",57,4324,1,"Processor 2"
"704",NA,NA,"2021-08-26",13800,19,NA,NA,NA,8,2021,NA,"processor","PIL",58,4324,1,"Processor 2"
"705",NA,NA,"2021-08-26",13800,19,NA,NA,NA,8,2021,NA,"processor","PIL",65,4324,1,"Processor 2"
"706",NA,NA,"2021-08-26",13800,19.5,NA,NA,NA,8,2021,NA,"processor","PIL",64,4324,1,"Processor 2"
"707",NA,NA,"2021-08-26",13800,19.5,NA,NA,NA,8,2021,NA,"processor","PIL",68,4324,1,"Processor 2"
"708",NA,NA,"2021-08-26",13800,20,NA,NA,NA,8,2021,NA,"processor","PIL",65,4324,1,"Processor 2"
"709",NA,NA,"2021-08-26",13800,20,NA,NA,NA,8,2021,NA,"processor","PIL",74,4324,1,"Processor 2"
"710",NA,NA,"2021-08-26",13800,20,NA,NA,NA,8,2021,NA,"processor","PIL",78,4324,1,"Processor 2"
"711",NA,NA,"2021-08-26",13800,20,NA,NA,NA,8,2021,NA,"processor","PIL",79,4324,1,"Processor 2"
"712",NA,NA,"2021-08-26",13800,20,NA,NA,NA,8,2021,NA,"processor","PIL",85,4324,1,"Processor 2"
"713",NA,NA,"2021-08-26",13800,20.5,NA,NA,NA,8,2021,NA,"processor","PIL",73,4324,1,"Processor 2"
"714",NA,NA,"2021-08-26",13800,20.5,NA,NA,NA,8,2021,NA,"processor","PIL",79,4324,1,"Processor 2"
"715",NA,NA,"2021-08-26",13800,20.5,NA,NA,NA,8,2021,NA,"processor","PIL",81,4324,1,"Processor 2"
"716",NA,NA,"2021-08-26",13800,20.5,NA,NA,NA,8,2021,NA,"processor","PIL",87,4324,1,"Processor 2"
"717",NA,NA,"2021-08-26",13800,20.5,NA,NA,NA,8,2021,NA,"processor","PIL",89,4324,1,"Processor 2"
"718",NA,NA,"2021-08-26",13800,21,NA,NA,NA,8,2021,NA,"processor","PIL",79,4324,1,"Processor 2"
"719",NA,NA,"2021-08-26",13800,21,NA,NA,NA,8,2021,NA,"processor","PIL",80,4324,1,"Processor 2"
"720",NA,NA,"2021-08-26",13800,21,NA,NA,NA,8,2021,NA,"processor","PIL",81,4324,1,"Processor 2"
"721",NA,NA,"2021-08-26",13800,21,NA,NA,NA,8,2021,NA,"processor","PIL",85,4324,1,"Processor 2"
"722",NA,NA,"2021-08-26",13800,21,NA,NA,NA,8,2021,NA,"processor","PIL",86,4324,1,"Processor 2"
"723",NA,NA,"2021-08-26",13800,21,NA,NA,NA,8,2021,NA,"processor","PIL",87,4324,1,"Processor 2"
"724",NA,NA,"2021-08-26",13800,21,NA,NA,NA,8,2021,NA,"processor","PIL",89,4324,3,"Processor 2"
"725",NA,NA,"2021-08-26",13800,21,NA,NA,NA,8,2021,NA,"processor","PIL",92,4324,1,"Processor 2"
"726",NA,NA,"2021-08-26",13800,21,NA,NA,NA,8,2021,NA,"processor","PIL",93,4324,1,"Processor 2"
"727",NA,NA,"2021-08-26",13800,21,NA,NA,NA,8,2021,NA,"processor","PIL",94,4324,2,"Processor 2"
"728",NA,NA,"2021-08-26",13800,21.5,NA,NA,NA,8,2021,NA,"processor","PIL",86,4324,2,"Processor 2"
"729",NA,NA,"2021-08-26",13800,21.5,NA,NA,NA,8,2021,NA,"processor","PIL",88,4324,1,"Processor 2"
"730",NA,NA,"2021-08-26",13800,21.5,NA,NA,NA,8,2021,NA,"processor","PIL",91,4324,1,"Processor 2"
"731",NA,NA,"2021-08-26",13800,21.5,NA,NA,NA,8,2021,NA,"processor","PIL",94,4324,1,"Processor 2"
"732",NA,NA,"2021-08-26",13800,21.5,NA,NA,NA,8,2021,NA,"processor","PIL",95,4324,1,"Processor 2"
"733",NA,NA,"2021-08-26",13800,21.5,NA,NA,NA,8,2021,NA,"processor","PIL",96,4324,1,"Processor 2"
"734",NA,NA,"2021-08-26",13800,21.5,NA,NA,NA,8,2021,NA,"processor","PIL",98,4324,2,"Processor 2"
"735",NA,NA,"2021-08-26",13800,22,NA,NA,NA,8,2021,NA,"processor","PIL",95,4324,1,"Processor 2"
"736",NA,NA,"2021-08-26",13800,22,NA,NA,NA,8,2021,NA,"processor","PIL",101,4324,1,"Processor 2"
"737",NA,NA,"2021-08-26",13800,22,NA,NA,NA,8,2021,NA,"processor","PIL",103,4324,2,"Processor 2"
"738",NA,NA,"2021-08-26",13800,22,NA,NA,NA,8,2021,NA,"processor","PIL",104,4324,1,"Processor 2"
"739",NA,NA,"2021-08-26",13800,22,NA,NA,NA,8,2021,NA,"processor","PIL",105,4324,1,"Processor 2"
"740",NA,NA,"2021-08-26",13800,22,NA,NA,NA,8,2021,NA,"processor","PIL",110,4324,1,"Processor 2"
"741",NA,NA,"2021-08-26",13800,22,NA,NA,NA,8,2021,NA,"processor","PIL",111,4324,1,"Processor 2"
"742",NA,NA,"2021-08-26",13800,22,NA,NA,NA,8,2021,NA,"processor","PIL",115,4324,1,"Processor 2"
"743",NA,NA,"2021-08-26",13800,22.5,NA,NA,NA,8,2021,NA,"processor","PIL",91,4324,1,"Processor 2"
"744",NA,NA,"2021-08-26",13800,23.5,NA,NA,NA,8,2021,NA,"processor","PIL",108,4324,1,"Processor 2"
"745",NA,NA,"2021-08-26",2100,14,NA,NA,NA,8,2021,NA,"processor","PIL",29,2747,1,"Processor 2"
"746",NA,NA,"2021-08-26",2100,14,NA,NA,NA,8,2021,NA,"processor","PIL",31,2747,1,"Processor 2"
"747",NA,NA,"2021-08-26",2100,14,NA,NA,NA,8,2021,NA,"processor","PIL",35,2747,1,"Processor 2"
"748",NA,NA,"2021-08-26",2100,15,NA,NA,NA,8,2021,NA,"processor","PIL",29,2747,1,"Processor 2"
"749",NA,NA,"2021-08-26",2100,15,NA,NA,NA,8,2021,NA,"processor","PIL",35,2747,1,"Processor 2"
"750",NA,NA,"2021-08-26",2100,15,NA,NA,NA,8,2021,NA,"processor","PIL",36,2747,2,"Processor 2"
"751",NA,NA,"2021-08-26",2100,15,NA,NA,NA,8,2021,NA,"processor","PIL",41,2747,2,"Processor 2"
"752",NA,NA,"2021-08-26",2100,15,NA,NA,NA,8,2021,NA,"processor","PIL",46,2747,1,"Processor 2"
"753",NA,NA,"2021-08-26",2100,15,NA,NA,NA,8,2021,NA,"processor","PIL",48,2747,1,"Processor 2"
"754",NA,NA,"2021-08-26",2100,15.5,NA,NA,NA,8,2021,NA,"processor","PIL",35,2747,1,"Processor 2"
"755",NA,NA,"2021-08-26",2100,15.5,NA,NA,NA,8,2021,NA,"processor","PIL",42,2747,1,"Processor 2"
"756",NA,NA,"2021-08-26",2100,16,NA,NA,NA,8,2021,NA,"processor","PIL",40,2747,1,"Processor 2"
"757",NA,NA,"2021-08-26",2100,16,NA,NA,NA,8,2021,NA,"processor","PIL",45,2747,1,"Processor 2"
"758",NA,NA,"2021-08-26",2100,16,NA,NA,NA,8,2021,NA,"processor","PIL",47,2747,1,"Processor 2"
"759",NA,NA,"2021-08-26",2100,16,NA,NA,NA,8,2021,NA,"processor","PIL",48,2747,1,"Processor 2"
"760",NA,NA,"2021-08-26",2100,16,NA,NA,NA,8,2021,NA,"processor","PIL",52,2747,1,"Processor 2"
"761",NA,NA,"2021-08-26",2100,16,NA,NA,NA,8,2021,NA,"processor","PIL",53,2747,1,"Processor 2"
"762",NA,NA,"2021-08-26",2100,16,NA,NA,NA,8,2021,NA,"processor","PIL",55,2747,3,"Processor 2"
"763",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",45,2747,1,"Processor 2"
"764",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",51,2747,1,"Processor 2"
"765",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",52,2747,1,"Processor 2"
"766",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",53,2747,1,"Processor 2"
"767",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",55,2747,2,"Processor 2"
"768",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",58,2747,1,"Processor 2"
"769",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",60,2747,1,"Processor 2"
"770",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",61,2747,2,"Processor 2"
"771",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",62,2747,2,"Processor 2"
"772",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",65,2747,1,"Processor 2"
"773",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",66,2747,2,"Processor 2"
"774",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",67,2747,1,"Processor 2"
"775",NA,NA,"2021-08-26",2100,17,NA,NA,NA,8,2021,NA,"processor","PIL",69,2747,1,"Processor 2"
"776",NA,NA,"2021-08-26",2100,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",67,2747,1,"Processor 2"
"777",NA,NA,"2021-08-26",2100,17.5,NA,NA,NA,8,2021,NA,"processor","PIL",68,2747,1,"Processor 2"
"778",NA,NA,"2021-08-26",2100,18,NA,NA,NA,8,2021,NA,"processor","PIL",63,2747,1,"Processor 2"
"779",NA,NA,"2021-08-26",2100,18,NA,NA,NA,8,2021,NA,"processor","PIL",65,2747,1,"Processor 2"
"780",NA,NA,"2021-08-26",2100,18,NA,NA,NA,8,2021,NA,"processor","PIL",67,2747,1,"Processor 2"
"781",NA,NA,"2021-08-26",2100,18,NA,NA,NA,8,2021,NA,"processor","PIL",72,2747,1,"Processor 2"
"782",NA,NA,"2021-08-26",2100,18,NA,NA,NA,8,2021,NA,"processor","PIL",74,2747,1,"Processor 2"
"783",NA,NA,"2021-08-26",2100,19,NA,NA,NA,8,2021,NA,"processor","PIL",76,2747,1,"Processor 2"
"784",NA,NA,"2021-08-26",2100,19,NA,NA,NA,8,2021,NA,"processor","PIL",78,2747,1,"Processor 2"
"785",NA,NA,"2021-08-26",2100,19,NA,NA,NA,8,2021,NA,"processor","PIL",84,2747,1,"Processor 2"
"786",NA,NA,"2021-08-26",2100,19,NA,NA,NA,8,2021,NA,"processor","PIL",91,2747,1,"Processor 2"
"787",NA,NA,"2021-09-03",5400,15,NA,NA,NA,9,2021,NA,"processor","PIL",35,4116,1,"Processor 2"
"788",NA,NA,"2021-09-03",5400,17,NA,NA,NA,9,2021,NA,"processor","PIL",43,4116,1,"Processor 2"
"789",NA,NA,"2021-09-03",5400,17,NA,NA,NA,9,2021,NA,"processor","PIL",53,4116,1,"Processor 2"
"790",NA,NA,"2021-09-03",5400,18,NA,NA,NA,9,2021,NA,"processor","PIL",49,4116,1,"Processor 2"
"791",NA,NA,"2021-09-03",5400,18,NA,NA,NA,9,2021,NA,"processor","PIL",55,4116,1,"Processor 2"
"792",NA,NA,"2021-09-03",5400,19,NA,NA,NA,9,2021,NA,"processor","PIL",57,4116,1,"Processor 2"
"793",NA,NA,"2021-09-03",5400,19,NA,NA,NA,9,2021,NA,"processor","PIL",58,4116,1,"Processor 2"
"794",NA,NA,"2021-09-03",5400,19,NA,NA,NA,9,2021,NA,"processor","PIL",62,4116,1,"Processor 2"
"795",NA,NA,"2021-09-03",5400,19,NA,NA,NA,9,2021,NA,"processor","PIL",67,4116,1,"Processor 2"
"796",NA,NA,"2021-09-03",5400,19,NA,NA,NA,9,2021,NA,"processor","PIL",70,4116,1,"Processor 2"
"797",NA,NA,"2021-09-03",5400,19,NA,NA,NA,9,2021,NA,"processor","PIL",71,4116,1,"Processor 2"
"798",NA,NA,"2021-09-03",5400,19,NA,NA,NA,9,2021,NA,"processor","PIL",72,4116,2,"Processor 2"
"799",NA,NA,"2021-09-03",5400,19,NA,NA,NA,9,2021,NA,"processor","PIL",82,4116,1,"Processor 2"
"800",NA,NA,"2021-09-03",5400,20,NA,NA,NA,9,2021,NA,"processor","PIL",73,4116,1,"Processor 2"
"801",NA,NA,"2021-09-03",5400,20,NA,NA,NA,9,2021,NA,"processor","PIL",75,4116,1,"Processor 2"
"802",NA,NA,"2021-09-03",5400,20,NA,NA,NA,9,2021,NA,"processor","PIL",76,4116,1,"Processor 2"
"803",NA,NA,"2021-09-03",5400,20,NA,NA,NA,9,2021,NA,"processor","PIL",77,4116,1,"Processor 2"
"804",NA,NA,"2021-09-03",5400,20,NA,NA,NA,9,2021,NA,"processor","PIL",78,4116,1,"Processor 2"
"805",NA,NA,"2021-09-03",5400,20,NA,NA,NA,9,2021,NA,"processor","PIL",81,4116,1,"Processor 2"
"806",NA,NA,"2021-09-03",5400,20,NA,NA,NA,9,2021,NA,"processor","PIL",82,4116,2,"Processor 2"
"807",NA,NA,"2021-09-03",5400,20,NA,NA,NA,9,2021,NA,"processor","PIL",84,4116,2,"Processor 2"
"808",NA,NA,"2021-09-03",5400,20,NA,NA,NA,9,2021,NA,"processor","PIL",94,4116,1,"Processor 2"
"809",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",81,4116,1,"Processor 2"
"810",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",82,4116,2,"Processor 2"
"811",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",86,4116,1,"Processor 2"
"812",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",87,4116,1,"Processor 2"
"813",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",89,4116,1,"Processor 2"
"814",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",90,4116,1,"Processor 2"
"815",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",93,4116,2,"Processor 2"
"816",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",94,4116,2,"Processor 2"
"817",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",95,4116,1,"Processor 2"
"818",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",96,4116,1,"Processor 2"
"819",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",97,4116,2,"Processor 2"
"820",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",100,4116,1,"Processor 2"
"821",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",102,4116,1,"Processor 2"
"822",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",108,4116,1,"Processor 2"
"823",NA,NA,"2021-09-03",5400,21,NA,NA,NA,9,2021,NA,"processor","PIL",121,4116,1,"Processor 2"
"824",NA,NA,"2021-09-03",5400,22,NA,NA,NA,9,2021,NA,"processor","PIL",82,4116,1,"Processor 2"
